material,formula,type,chi_value_cgs,provenance
Landolt_Dia_Comp_1804,LD1804,molar,-48.13162055471544,measured
Landolt_Dia_Comp_683,LD683,molar,-22.188314304116975,measured
Landolt_Para_Comp_5256,LP5256,molar,176.0976440792077,measured
Landolt_Dia_Comp_2979,LD2979,molar,-75.21315113919516,measured
Landolt_Dia_Comp_3886,LD3886,molar,-54.72770258577424,measured
Landolt_Dia_Comp_5820,LD5820,molar,-60.45100910996146,measured
Landolt_Dia_Comp_5877,LD5877,molar,-55.242462384372956,measured
Landolt_Para_Comp_2109,LP2109,molar,170.09111349741528,measured
Landolt_Dia_Comp_5345,LD5345,molar,-64.88363163682405,measured
Landolt_Para_Comp_504,LP504,molar,43.14670998519215,measured
Landolt_Dia_Comp_5590,LD5590,molar,-25.061998627547663,measured
Landolt_Dia_Comp_1671,LD1671,molar,-24.893464451607482,measured
Landolt_Dia_Comp_5405,LD5405,molar,-21.756935665154714,measured
Landolt_Dia_Comp_2019,LD2019,molar,-60.89889915291644,measured
Landolt_Para_Comp_4661,LP4661,molar,26.881528383053944,measured
Landolt_Dia_Comp_3690,LD3690,molar,-26.658837056374377,measured
Landolt_Dia_Comp_2924,LD2924,molar,-35.15671533146845,measured
Landolt_Para_Comp_4885,LP4885,molar,35.05895989079111,measured
Landolt_Dia_Comp_2840,LD2840,molar,-31.861976432254316,measured
Landolt_Dia_Comp_2987,LD2987,molar,-57.64931936730043,measured
Landolt_Para_Comp_694,LP694,molar,25.148899328801605,measured
Landolt_Dia_Comp_1396,LD1396,molar,-49.69978145222552,measured
Landolt_Dia_Comp_3464,LD3464,molar,-50.108619406124596,measured
Landolt_Dia_Comp_1911,LD1911,molar,-104.20379628827266,measured
Landolt_Para_Comp_1623,LP1623,molar,105.61705473023073,measured
Landolt_Para_Comp_508,LP508,molar,58.46979911845792,measured
Landolt_Para_Comp_3696,LP3696,molar,466.1352843013286,measured
Landolt_Dia_Comp_1951,LD1951,molar,-65.0168645614515,measured
Landolt_Dia_Comp_5298,LD5298,molar,-15.935683464884264,measured
Landolt_Dia_Comp_935,LD935,molar,-46.28153443554767,measured
Landolt_Dia_Comp_2602,LD2602,molar,-30.532961589042042,measured
Landolt_Para_Comp_5841,LP5841,molar,56.4878309179506,measured
Landolt_Para_Comp_3791,LP3791,molar,98.16508260815291,measured
Landolt_Para_Comp_5295,LP5295,molar,100.9687233957302,measured
Landolt_Dia_Comp_3497,LD3497,molar,-46.80494322143055,measured
Landolt_Dia_Comp_2045,LD2045,molar,-80.3911734044425,measured
Landolt_Dia_Comp_3089,LD3089,molar,-50.92510598387539,measured
Landolt_Para_Comp_3265,LP3265,molar,164.9788736731896,measured
Landolt_Dia_Comp_5988,LD5988,molar,-67.96707598025708,measured
Landolt_Para_Comp_598,LP598,molar,347.6068764020584,measured
Landolt_Dia_Comp_3053,LD3053,molar,-60.76581630431563,measured
Landolt_Dia_Comp_2344,LD2344,molar,-30.75998831282734,measured
Landolt_Para_Comp_2995,LP2995,molar,1183.269633169505,measured
Landolt_Dia_Comp_3146,LD3146,molar,-64.62091925355207,measured
Landolt_Dia_Comp_1627,LD1627,molar,-65.89907846462995,measured
Landolt_Dia_Comp_1996,LD1996,molar,-17.55681584370275,measured
Landolt_Para_Comp_3864,LP3864,molar,960.0910974297649,measured
Landolt_Dia_Comp_1574,LD1574,molar,-26.71986830229375,measured
Landolt_Para_Comp_1543,LP1543,molar,57.73856541869822,measured
Landolt_Para_Comp_4380,LP4380,molar,414.243902211447,measured
Landolt_Dia_Comp_3507,LD3507,molar,-50.584998328971906,measured
Landolt_Para_Comp_1530,LP1530,molar,28.97060855140234,measured
Landolt_Para_Comp_1008,LP1008,molar,149.62487634964796,measured
Landolt_Para_Comp_2579,LP2579,molar,296.2922098736015,measured
Landolt_Dia_Comp_587,LD587,molar,-43.25656999555323,measured
Landolt_Dia_Comp_2794,LD2794,molar,-31.798096571828797,measured
Landolt_Para_Comp_4388,LP4388,molar,19.367952818988783,measured
Landolt_Dia_Comp_1018,LD1018,molar,-30.123318595838523,measured
Landolt_Dia_Comp_4640,LD4640,molar,-40.37857924693059,measured
Landolt_Dia_Comp_4676,LD4676,molar,-35.552803108725186,measured
Landolt_Dia_Comp_3513,LD3513,molar,-63.47308471428984,measured
Landolt_Dia_Comp_3895,LD3895,molar,-18.40485062515668,measured
Landolt_Para_Comp_191,LP191,molar,57.22010709000571,measured
Landolt_Dia_Comp_4299,LD4299,molar,-50.84953554383999,measured
Landolt_Dia_Comp_4952,LD4952,molar,-82.39616471360372,measured
Landolt_Para_Comp_2420,LP2420,molar,108.0986336501912,measured
Landolt_Dia_Comp_4380,LD4380,molar,-70.49930203681106,measured
Landolt_Dia_Comp_3486,LD3486,molar,-35.488524608730586,measured
Landolt_Dia_Comp_4538,LD4538,molar,-42.11328923837529,measured
Landolt_Para_Comp_3075,LP3075,molar,38.71663000478978,measured
Landolt_Para_Comp_5651,LP5651,molar,147.59187957864663,measured
Landolt_Dia_Comp_5701,LD5701,molar,-27.90962487238771,measured
Landolt_Para_Comp_5159,LP5159,molar,122.9987526238905,measured
Landolt_Para_Comp_908,LP908,molar,115.40390652428555,measured
Landolt_Dia_Comp_1531,LD1531,molar,-66.67188443191196,measured
Landolt_Dia_Comp_1228,LD1228,molar,-82.04169742280857,measured
Landolt_Dia_Comp_5535,LD5535,molar,-58.45409729094983,measured
Landolt_Para_Comp_5920,LP5920,molar,111.61042648548064,measured
Landolt_Para_Comp_4801,LP4801,molar,56.158127630883925,measured
Landolt_Para_Comp_2116,LP2116,molar,20.807860332059963,measured
Landolt_Dia_Comp_636,LD636,molar,-39.63420788361799,measured
Landolt_Dia_Comp_1819,LD1819,molar,-9.748399248211072,measured
Landolt_Dia_Comp_5442,LD5442,molar,-43.97751245849576,measured
Landolt_Dia_Comp_2822,LD2822,molar,-48.40092563899245,measured
Landolt_Dia_Comp_2830,LD2830,molar,-83.7633600300253,measured
Landolt_Dia_Comp_5431,LD5431,molar,-45.199614183608865,measured
Landolt_Para_Comp_593,LP593,molar,130.65345099241858,measured
Landolt_Dia_Comp_4690,LD4690,molar,-59.112210169340884,measured
Landolt_Dia_Comp_250,LD250,molar,-90.94365239920535,measured
Landolt_Dia_Comp_1779,LD1779,molar,-51.46881271001317,measured
Landolt_Dia_Comp_4512,LD4512,molar,-25.634221421440987,measured
Landolt_Para_Comp_4400,LP4400,molar,59.319937829335096,measured
Landolt_Dia_Comp_5825,LD5825,molar,-44.509494682090725,measured
Landolt_Para_Comp_3883,LP3883,molar,29.68014989555412,measured
Landolt_Para_Comp_915,LP915,molar,44.33118446255685,measured
Landolt_Dia_Comp_5451,LD5451,molar,-54.82818915163331,measured
Landolt_Dia_Comp_2879,LD2879,molar,-66.3826794598865,measured
Landolt_Para_Comp_4522,LP4522,molar,29.098044407575657,measured
Landolt_Para_Comp_1835,LP1835,molar,53.39667976601406,measured
Landolt_Para_Comp_3708,LP3708,molar,53.12873291071435,measured
Landolt_Para_Comp_5572,LP5572,molar,289.2842815932219,measured
Landolt_Para_Comp_2720,LP2720,molar,340.92375004407097,measured
Landolt_Para_Comp_2503,LP2503,molar,15.872126399414013,measured
Landolt_Para_Comp_5073,LP5073,molar,135.55375287159592,measured
Landolt_Dia_Comp_2464,LD2464,molar,-31.90241532032219,measured
Landolt_Dia_Comp_4488,LD4488,molar,-44.206023234183505,measured
Landolt_Para_Comp_3402,LP3402,molar,219.7169632597653,measured
Landolt_Dia_Comp_5500,LD5500,molar,-63.33366043856533,measured
Landolt_Dia_Comp_5328,LD5328,molar,-81.61425650065863,measured
Landolt_Dia_Comp_3207,LD3207,molar,-50.699090032605625,measured
Landolt_Dia_Comp_2886,LD2886,molar,-59.218324397647415,measured
Landolt_Para_Comp_1414,LP1414,molar,73.18069851025643,measured
Landolt_Para_Comp_5133,LP5133,molar,26.14360482842466,measured
Landolt_Para_Comp_1084,LP1084,molar,115.66708182886279,measured
Landolt_Para_Comp_4254,LP4254,molar,133.86448082763218,measured
Landolt_Para_Comp_5447,LP5447,molar,71.8063278003881,measured
Landolt_Dia_Comp_3846,LD3846,molar,-23.21477745429786,measured
Landolt_Para_Comp_3247,LP3247,molar,61.357462554332635,measured
Landolt_Para_Comp_3699,LP3699,molar,603.3554213511468,measured
Landolt_Dia_Comp_4394,LD4394,molar,-119.61127912070819,measured
Landolt_Para_Comp_4207,LP4207,molar,102.99677620129393,measured
Landolt_Para_Comp_5291,LP5291,molar,204.14315467350883,measured
Landolt_Para_Comp_554,LP554,molar,38.208157046881716,measured
Landolt_Para_Comp_4584,LP4584,molar,317.60063145613924,measured
Landolt_Dia_Comp_1148,LD1148,molar,-97.60684167606101,measured
Landolt_Dia_Comp_5921,LD5921,molar,-33.43595146736846,measured
Landolt_Dia_Comp_3841,LD3841,molar,-25.973777665270315,measured
Landolt_Para_Comp_717,LP717,molar,157.54545850142983,measured
Landolt_Para_Comp_1408,LP1408,molar,179.91997774370356,measured
Landolt_Dia_Comp_4155,LD4155,molar,-51.04763393873627,measured
Landolt_Para_Comp_566,LP566,molar,611.8014953286898,measured
Landolt_Dia_Comp_5445,LD5445,molar,-85.38594945231684,measured
Landolt_Dia_Comp_2892,LD2892,molar,-63.308141602262175,measured
Landolt_Para_Comp_2241,LP2241,molar,135.3345167336377,measured
Landolt_Para_Comp_258,LP258,molar,277.35225565885816,measured
Landolt_Dia_Comp_1279,LD1279,molar,-60.33423355548654,measured
Landolt_Para_Comp_1092,LP1092,molar,94.5272338264502,measured
Landolt_Para_Comp_499,LP499,molar,128.85032658849929,measured
Landolt_Dia_Comp_5973,LD5973,molar,-52.31823221436823,measured
Landolt_Para_Comp_3624,LP3624,molar,41.57132781092038,measured
Landolt_Para_Comp_4932,LP4932,molar,40.24300611848354,measured
Landolt_Dia_Comp_4908,LD4908,molar,-71.61646807135538,measured
Landolt_Para_Comp_585,LP585,molar,116.69531137807557,measured
Landolt_Dia_Comp_3908,LD3908,molar,-49.20102529050825,measured
Landolt_Dia_Comp_4970,LD4970,molar,-80.86434015597423,measured
Landolt_Para_Comp_623,LP623,molar,196.99407250992044,measured
Landolt_Dia_Comp_1427,LD1427,molar,-19.17593192813898,measured
Landolt_Para_Comp_4772,LP4772,molar,11.399011424237564,measured
Landolt_Dia_Comp_4768,LD4768,molar,-80.83678074643935,measured
Landolt_Dia_Comp_992,LD992,molar,-36.17765631973846,measured
Landolt_Dia_Comp_5033,LD5033,molar,-56.6439248199805,measured
Landolt_Para_Comp_5302,LP5302,molar,35.8426398134565,measured
Landolt_Para_Comp_5451,LP5451,molar,161.6270503116301,measured
Landolt_Para_Comp_3376,LP3376,molar,189.7578019724585,measured
Landolt_Dia_Comp_1098,LD1098,molar,-24.45199679896884,measured
Landolt_Para_Comp_5623,LP5623,molar,89.33954924589598,measured
Landolt_Para_Comp_4623,LP4623,molar,17.800485020676017,measured
Landolt_Para_Comp_5027,LP5027,molar,316.85798682531254,measured
Landolt_Para_Comp_3959,LP3959,molar,267.28692137142,measured
Landolt_Para_Comp_1773,LP1773,molar,283.25817421099987,measured
Landolt_Dia_Comp_3607,LD3607,molar,-67.2426434864758,measured
Landolt_Dia_Comp_4114,LD4114,molar,-68.48340655384091,measured
Landolt_Dia_Comp_1982,LD1982,molar,-81.86724127630295,measured
Landolt_Dia_Comp_1857,LD1857,molar,-55.28008873778657,measured
Landolt_Para_Comp_1762,LP1762,molar,32.74495553246739,measured
Landolt_Dia_Comp_1989,LD1989,molar,-41.03944873682394,measured
Landolt_Para_Comp_3859,LP3859,molar,24.74756914313583,measured
Landolt_Dia_Comp_3031,LD3031,molar,-57.840499969748066,measured
Landolt_Dia_Comp_5196,LD5196,molar,-34.65245453045373,measured
Landolt_Dia_Comp_530,LD530,molar,-15.746197670234203,measured
Landolt_Para_Comp_3886,LP3886,molar,50.496787347126585,measured
Landolt_Para_Comp_4940,LP4940,molar,58.21958618348288,measured
Landolt_Para_Comp_2036,LP2036,molar,60.38618474535775,measured
Landolt_Para_Comp_3056,LP3056,molar,340.0864692897619,measured
Landolt_Dia_Comp_3738,LD3738,molar,-86.70289075058602,measured
Landolt_Dia_Comp_1635,LD1635,molar,-41.4268763398661,measured
Landolt_Dia_Comp_5669,LD5669,molar,-50.33936535476369,measured
Landolt_Dia_Comp_1247,LD1247,molar,-55.87772116404629,measured
Landolt_Dia_Comp_581,LD581,molar,-25.43995711660864,measured
Landolt_Dia_Comp_1002,LD1002,molar,-48.525346036462544,measured
Landolt_Para_Comp_5876,LP5876,molar,70.12074614132605,measured
Landolt_Dia_Comp_2490,LD2490,molar,-2.9045644170706595,measured
Landolt_Para_Comp_919,LP919,molar,85.39038951418887,measured
Landolt_Dia_Comp_1205,LD1205,molar,-38.07220174876017,measured
Landolt_Dia_Comp_5351,LD5351,molar,-46.2006134810756,measured
Landolt_Dia_Comp_3681,LD3681,molar,-37.29644977276265,measured
Landolt_Dia_Comp_4643,LD4643,molar,-1.0,measured
Landolt_Para_Comp_230,LP230,molar,26.743671036163924,measured
Landolt_Para_Comp_1725,LP1725,molar,184.47083526475535,measured
Landolt_Dia_Comp_5017,LD5017,molar,-50.9472423584963,measured
Landolt_Para_Comp_5390,LP5390,molar,32.97188956393789,measured
Landolt_Para_Comp_3119,LP3119,molar,400.3957364718096,measured
Landolt_Para_Comp_4448,LP4448,molar,362.9642604229079,measured
Landolt_Dia_Comp_394,LD394,molar,-27.306428134199656,measured
Landolt_Para_Comp_817,LP817,molar,207.42295512468186,measured
Landolt_Para_Comp_2085,LP2085,molar,62.88139298428181,measured
Landolt_Dia_Comp_268,LD268,molar,-38.17729303570523,measured
Landolt_Para_Comp_2921,LP2921,molar,805.233325032226,measured
Landolt_Dia_Comp_1165,LD1165,molar,-47.946897796850834,measured
Landolt_Dia_Comp_942,LD942,molar,-89.38306219881756,measured
Landolt_Dia_Comp_3044,LD3044,molar,-55.68953411577391,measured
Landolt_Dia_Comp_1398,LD1398,molar,-37.70159331746526,measured
Landolt_Para_Comp_497,LP497,molar,104.29167530451171,measured
Landolt_Para_Comp_3778,LP3778,molar,24.12064924600125,measured
Landolt_Para_Comp_712,LP712,molar,288.4385988984846,measured
Landolt_Dia_Comp_1059,LD1059,molar,-49.33481567268946,measured
Landolt_Dia_Comp_2482,LD2482,molar,-59.128434754977064,measured
Landolt_Para_Comp_3583,LP3583,molar,110.7968400255382,measured
Landolt_Dia_Comp_1872,LD1872,molar,-70.32809106748451,measured
Landolt_Dia_Comp_5436,LD5436,molar,-68.2271754022115,measured
Landolt_Dia_Comp_1667,LD1667,molar,-44.335837609796094,measured
Landolt_Para_Comp_139,LP139,molar,94.11936688136194,measured
Landolt_Para_Comp_1552,LP1552,molar,602.8761109119753,measured
Landolt_Dia_Comp_383,LD383,molar,-67.87077623135275,measured
Landolt_Dia_Comp_891,LD891,molar,-6.6522786041662485,measured
Landolt_Para_Comp_4164,LP4164,molar,45.684650190080724,measured
Landolt_Para_Comp_130,LP130,molar,146.4172631570758,measured
Landolt_Dia_Comp_1921,LD1921,molar,-58.615780844456516,measured
Landolt_Dia_Comp_91,LD91,molar,-35.34405508061609,measured
Landolt_Dia_Comp_3019,LD3019,molar,-53.818408112172605,measured
Landolt_Para_Comp_2104,LP2104,molar,181.59589594583957,measured
Landolt_Para_Comp_462,LP462,molar,41.79105056567654,measured
Landolt_Para_Comp_515,LP515,molar,13.35406340472181,measured
Landolt_Para_Comp_4398,LP4398,molar,184.1448147124935,measured
Landolt_Para_Comp_1538,LP1538,molar,91.47612102765277,measured
Landolt_Para_Comp_1174,LP1174,molar,311.5483820080974,measured
Landolt_Dia_Comp_3728,LD3728,molar,-63.74525512601554,measured
Landolt_Dia_Comp_1219,LD1219,molar,-54.28815900275464,measured
Landolt_Dia_Comp_5685,LD5685,molar,-54.2514932331073,measured
Landolt_Para_Comp_3947,LP3947,molar,305.7190028259028,measured
Landolt_Dia_Comp_999,LD999,molar,-84.1219945239057,measured
Landolt_Para_Comp_3074,LP3074,molar,101.13475615141877,measured
Landolt_Para_Comp_5737,LP5737,molar,45.92069928849014,measured
Landolt_Dia_Comp_11,LD11,molar,-40.56306206405385,measured
Landolt_Para_Comp_4540,LP4540,molar,13.873954439984361,measured
Landolt_Dia_Comp_4724,LD4724,molar,-44.68068934498904,measured
Landolt_Dia_Comp_478,LD478,molar,-33.93304229580139,measured
Landolt_Para_Comp_99,LP99,molar,62.42345377058951,measured
Landolt_Dia_Comp_5942,LD5942,molar,-62.38817788201031,measured
Landolt_Dia_Comp_2983,LD2983,molar,-47.19483318747791,measured
Landolt_Para_Comp_5598,LP5598,molar,84.00209133957848,measured
Landolt_Dia_Comp_1409,LD1409,molar,-12.957637527868222,measured
Landolt_Dia_Comp_17,LD17,molar,-59.74985117696329,measured
Landolt_Dia_Comp_4361,LD4361,molar,-63.80398772513014,measured
Landolt_Dia_Comp_4935,LD4935,molar,-69.07568008817441,measured
Landolt_Para_Comp_2750,LP2750,molar,16.81048333257578,measured
Landolt_Para_Comp_3274,LP3274,molar,197.1054062231393,measured
Landolt_Dia_Comp_4005,LD4005,molar,-45.13291359925512,measured
Landolt_Dia_Comp_5040,LD5040,molar,-16.73226393493983,measured
Landolt_Dia_Comp_3232,LD3232,molar,-31.6728023274884,measured
Landolt_Para_Comp_5955,LP5955,molar,62.14933196139426,measured
Landolt_Para_Comp_3131,LP3131,molar,494.51417049505505,measured
Landolt_Dia_Comp_1572,LD1572,molar,-59.22382458369929,measured
Landolt_Para_Comp_1735,LP1735,molar,191.57122491441655,measured
Landolt_Para_Comp_290,LP290,molar,42.575621419543346,measured
Landolt_Para_Comp_222,LP222,molar,13.371702835408739,measured
Landolt_Para_Comp_3657,LP3657,molar,11.736058181433592,measured
Landolt_Dia_Comp_5023,LD5023,molar,-41.63030240245486,measured
Landolt_Dia_Comp_1575,LD1575,molar,-72.17755213417128,measured
Landolt_Para_Comp_3834,LP3834,molar,240.19412866669074,measured
Landolt_Para_Comp_3707,LP3707,molar,79.94669446413593,measured
Landolt_Para_Comp_3427,LP3427,molar,389.19136106332263,measured
Landolt_Para_Comp_2636,LP2636,molar,45.17278966645639,measured
Landolt_Para_Comp_2962,LP2962,molar,56.03625994970793,measured
Landolt_Para_Comp_4900,LP4900,molar,12.506780249374925,measured
Landolt_Dia_Comp_1969,LD1969,molar,-67.13886092149724,measured
Landolt_Dia_Comp_5715,LD5715,molar,-79.94178251716913,measured
Landolt_Dia_Comp_4738,LD4738,molar,-33.04024770399263,measured
Landolt_Dia_Comp_2643,LD2643,molar,-59.82433644916624,measured
Landolt_Dia_Comp_1789,LD1789,molar,-65.54627722476467,measured
Landolt_Dia_Comp_623,LD623,molar,-51.215830849624076,measured
Landolt_Dia_Comp_3385,LD3385,molar,-53.1106819559499,measured
Landolt_Para_Comp_3088,LP3088,molar,89.7775589423333,measured
Landolt_Para_Comp_4347,LP4347,molar,490.1717437835776,measured
Landolt_Para_Comp_2883,LP2883,molar,15.047011747751899,measured
Landolt_Para_Comp_5571,LP5571,molar,278.6889658256417,measured
Landolt_Para_Comp_4247,LP4247,molar,137.9325243811469,measured
Landolt_Para_Comp_2243,LP2243,molar,10.603537842752752,measured
Landolt_Para_Comp_979,LP979,molar,10.80932762086749,measured
Landolt_Para_Comp_4793,LP4793,molar,144.47628682547477,measured
Landolt_Dia_Comp_4629,LD4629,molar,-69.36797402407012,measured
Landolt_Para_Comp_5112,LP5112,molar,32.689653126587814,measured
Landolt_Para_Comp_5207,LP5207,molar,10.13654303318388,measured
Landolt_Dia_Comp_4718,LD4718,molar,-63.32827253189257,measured
Landolt_Dia_Comp_4200,LD4200,molar,-70.39353773357016,measured
Landolt_Para_Comp_3034,LP3034,molar,198.72998552736837,measured
Landolt_Dia_Comp_1720,LD1720,molar,-72.4860852702754,measured
Landolt_Dia_Comp_107,LD107,molar,-41.961584360209976,measured
Landolt_Para_Comp_5681,LP5681,molar,13.832579431181598,measured
Landolt_Dia_Comp_1422,LD1422,molar,-14.15676175253219,measured
Landolt_Para_Comp_4544,LP4544,molar,129.30564941620122,measured
Landolt_Para_Comp_5576,LP5576,molar,24.42802802396278,measured
Landolt_Para_Comp_5964,LP5964,molar,180.56244312526644,measured
Landolt_Dia_Comp_4925,LD4925,molar,-67.76883058745118,measured
Landolt_Dia_Comp_981,LD981,molar,-38.76988028721722,measured
Landolt_Para_Comp_872,LP872,molar,184.5902730727802,measured
Landolt_Para_Comp_1280,LP1280,molar,64.71010968181692,measured
Landolt_Para_Comp_982,LP982,molar,385.26178804258967,measured
Landolt_Dia_Comp_1421,LD1421,molar,-25.82487354779895,measured
Landolt_Dia_Comp_3249,LD3249,molar,-51.309718817523354,measured
Landolt_Para_Comp_271,LP271,molar,304.0746717007541,measured
Landolt_Para_Comp_2822,LP2822,molar,201.6526264237805,measured
Landolt_Dia_Comp_3721,LD3721,molar,-77.70091953781437,measured
Landolt_Para_Comp_2504,LP2504,molar,276.6462052512541,measured
Landolt_Para_Comp_918,LP918,molar,67.47876352789707,measured
Landolt_Para_Comp_2690,LP2690,molar,74.54452308186778,measured
Landolt_Dia_Comp_2367,LD2367,molar,-24.381814593210436,measured
Landolt_Dia_Comp_1952,LD1952,molar,-41.53011182640832,measured
Landolt_Dia_Comp_5621,LD5621,molar,-70.72178884867353,measured
Landolt_Para_Comp_4914,LP4914,molar,96.69271717962815,measured
Landolt_Dia_Comp_1607,LD1607,molar,-25.613477723351362,measured
Landolt_Para_Comp_4100,LP4100,molar,41.60854956243604,measured
